,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,structure_quality,SALE_PRC
1892,11400,1787,3790,596.5,18529.1,2924.3,38429.4,36391.9,10423.5,46,0,4,399000.0
13431,5000,2316,0,295.9,47630.9,34556.2,98513.4,48468.6,21139.1,13,0,4,352500.0
12999,8591,2465,2378,5123.6,34619.9,27839.9,80627.1,30491.2,4703.5,36,0,4,360000.0
5255,8670,1733,17527,10129.2,21656.6,6626.9,87494.4,37563.2,685.1,16,0,2,280000.0
5167,22870,4130,44752,6088.4,7538.9,6443.3,66365.2,19858.7,15976.0,8,0,5,1090000.0
6460,8000,1990,26346,10711.5,36725.8,6376.7,53118.4,26607.4,10251.8,48,0,4,409000.0
1505,7452,1080,1950,3027.0,39395.6,7594.6,31494.1,31494.1,10133.5,68,0,2,77800.0
9634,7950,1640,122,17462.2,22687.4,17655.9,114069.4,65606.4,1478.9,34,0,2,192000.0
670,7875,1009,3566,5111.5,39380.8,3905.1,35788.5,35788.5,10222.4,36,0,4,138000.0
10576,5000,2218,1952,23965.7,24182.7,15924.9,124808.8,76799.4,1292.1,12,0,2,230000.0
897,5000,951,0,529.0,36596.4,459.1,49440.9,49440.9,6819.5,21,0,2,140000.0
3306,5000,1451,1700,1222.0,22971.2,541.4,42938.2,16878.4,1201.3,24,0,4,370000.0
8026,8500,2713,28035,692.5,45246.8,32322.0,96662.5,46421.3,18781.6,20,0,4,372000.0
6239,7500,2126,13795,12860.1,39862.0,16943.7,60844.0,23111.7,4643.2,40,0,2,310000.0
2890,5400,1289,3054,2918.3,20746.0,1507.1,18920.8,15062.5,1831.6,67,0,4,290000.0
6003,7950,1880,19872,2690.8,30303.3,12087.8,54356.9,13097.2,3445.1,53,0,4,379900.0
7739,4670,2181,0,19119.5,55482.5,1827.4,67869.1,67869.1,6092.5,20,0,4,307000.0
10624,7576,1254,3055,3080.2,52220.9,20674.9,151258.9,101180.4,9312.9,32,0,2,117500.0
10094,6651,2649,2400,18158.8,27461.3,16030.9,136361.8,88848.3,6546.4,0,0,2,323000.0
8397,48787,2578,32361,3180.4,52911.0,20226.2,138743.1,87896.1,22570.1,24,0,4,370000.0
2,9375,2276,49206,4412.9,10574.1,297.1,43530.4,37328.7,18200.5,61,0,4,800000.0
11846,5397,2216,26170,16261.8,60667.4,36455.5,83299.5,44461.2,18435.5,17,0,4,346000.0
6079,7500,2327,7567,8383.8,37087.3,20791.2,63619.0,19302.4,4594.0,55,0,4,375000.0
531,7920,1153,7339,9446.5,26804.3,2750.0,43827.1,43827.1,1940.6,40,0,2,198000.0
12014,5625,1593,7480,14448.8,54067.2,25535.2,72629.5,37441.3,8439.5,33,0,4,268000.0
8181,11501,2425,3120,8718.9,28934.2,9851.8,101465.8,51302.4,12951.9,0,0,2,349900.0
12055,9000,2112,29391,14668.1,49156.7,20934.3,67809.1,33157.1,3497.8,52,0,4,349000.0
6476,8000,1668,840,9852.6,33772.2,3594.5,49667.2,25554.0,6991.1,54,0,4,359000.0
12425,7843,1701,5485,17672.9,45971.4,32294.7,75806.6,31508.0,7407.0,14,0,4,360000.0
11806,5250,1846,5034,12197.2,65630.3,35948.4,83292.1,48649.7,12661.2,11,0,4,345000.0
8923,3717,1397,0,8574.3,13546.6,2946.7,93176.0,46741.5,3643.8,26,0,4,180000.0
3406,10842,1794,0,4948.2,17947.2,1865.7,34854.0,11251.6,8929.8,63,0,4,569000.0
5991,8712,2600,4520,4198.0,31723.6,14091.3,56503.3,14085.7,4646.7,37,0,4,289900.0
6328,10363,1277,6934,13675.4,37713.0,11552.9,56707.4,24031.0,7929.9,45,0,4,316000.0
9652,8197,1726,26504,18306.6,25152.1,19042.9,115188.1,66316.3,3636.3,24,0,2,223000.0
2565,7140,1618,3579,12431.6,10180.1,813.4,28948.6,21235.0,12996.7,51,0,4,447800.0
2581,6512,1643,468,15467.6,5907.9,555.1,33196.7,22692.9,14512.2,18,0,4,572000.0
12416,8000,2612,1918,17813.6,53214.7,36718.5,82015.6,39263.2,15156.1,37,0,4,370000.0
8385,7500,1564,2896,9029.4,24006.5,8096.2,90352.3,40284.5,2098.7,29,0,2,227000.0
2607,9000,2386,1047,16630.3,3143.6,4.6,37478.7,25998.2,18056.9,44,0,5,781000.0
9755,5132,2527,4260,13495.4,16095.0,10823.8,108058.6,60727.0,621.8,0,0,4,349800.0
13197,7248,1896,41358,921.4,28993.6,20812.7,81119.2,30115.3,1222.7,14,0,4,307900.0
2104,6955,1497,7412,1890.9,32693.5,2455.5,28427.8,25618.6,4145.0,69,1,4,240000.0
12955,7931,2330,18500,10604.4,45731.1,36998.5,88146.4,39769.8,14422.6,32,0,4,398000.0
9938,5000,1622,1728,19881.6,26894.1,20676.7,116810.2,67706.1,4902.1,12,0,2,161000.0
12752,3073,2029,0,14028.6,48852.9,40995.0,87839.2,40739.2,15778.1,35,0,4,250000.0
4994,8327,2113,26037,6980.1,11755.1,5658.1,78521.0,30304.4,10294.1,23,0,2,355000.0
10425,5000,1764,0,19708.7,26934.8,16487.5,129834.6,81765.8,895.8,11,0,2,217000.0
5057,15261,3996,23281,5051.9,8625.6,8318.2,73974.9,26571.3,15004.7,31,0,4,559000.0
658,9768,1447,3104,5462.3,39698.2,4970.5,34900.4,34900.4,10446.1,71,0,4,150000.0
4434,5800,1231,660,2966.4,17542.7,1496.2,38205.2,14359.9,6599.7,6,0,4,365000.0
13230,5550,2521,0,33.9,34305.8,22681.6,88107.6,37177.7,7804.6,16,0,4,335000.0
3816,8775,2985,19719,1752.3,3996.6,3541.4,7877.4,7877.4,1971.1,76,0,4,850000.0
6773,8118,3195,35455,11883.8,61482.0,16219.4,65355.2,51115.1,2313.8,16,0,5,1150000.0
13133,8190,1745,2531,6254.6,34704.3,30076.8,77208.1,27604.6,2049.3,20,0,4,339500.0
7260,9374,2119,1668,4062.3,13545.4,1527.4,63081.8,58017.1,4902.4,36,0,4,410000.0
3904,10500,2360,23641,299.2,1311.8,1314.6,11283.9,11283.9,104.7,16,0,4,810000.0
12404,5000,2062,31016,14967.5,55386.7,39257.4,84790.5,42047.0,17753.3,27,0,4,330000.0
9288,9156,1705,3103,12537.7,11568.9,1731.5,84261.2,37367.0,7835.8,14,0,4,302500.0
6811,5652,4612,1270,8868.1,58558.6,12056.4,61035.1,48070.8,7519.9,0,0,5,1380000.0
10038,6000,3676,550,17693.2,27967.6,16510.5,136854.2,89300.6,6505.3,0,0,2,383000.0
3700,11459,1597,88,6179.7,9672.1,9311.5,19396.6,4305.9,10418.4,62,0,2,475000.0
10642,6000,1792,3760,2279.1,52152.0,20966.4,150071.7,99919.5,10116.4,0,0,2,250000.0
1788,7684,1407,0,8499.3,26864.7,3878.8,38618.0,38618.0,1986.5,66,0,2,152000.0
11832,6900,2839,13754,10119.1,63796.2,33565.2,80898.9,47464.6,9991.4,13,0,4,392500.0
6314,8625,2270,3598,14499.4,39333.2,13113.7,58514.5,24922.9,6127.0,60,0,5,315000.0
3645,10000,3350,32834,7396.9,12521.3,6348.1,25628.5,2318.8,11553.2,31,0,5,1650000.0
1776,8550,1746,0,4769.5,23297.7,1152.4,37569.3,37569.3,5706.6,23,0,4,380000.0
192,9042,1524,968,2510.4,15460.7,2820.3,49814.8,45834.0,12489.7,64,0,1,105000.0
9012,9361,1358,395,6210.9,16653.8,1379.8,92231.7,44926.3,1742.3,50,0,2,170000.0
9544,8183,1325,3192,18706.1,18337.1,14220.9,114049.3,66494.3,2957.3,30,0,2,165000.0
11984,3442,1539,800,18294.3,53527.2,26967.1,73489.1,35716.5,8681.7,6,0,4,315000.0
5388,11880,2238,23179,3806.2,14090.8,9467.2,76488.6,27204.2,9733.6,38,0,2,320000.0
9590,8000,1636,2797,17358.9,18425.9,14449.5,112779.4,65157.0,1978.6,42,0,2,170000.0
4951,15625,2713,33699,9553.4,6630.6,6557.0,76878.5,30760.6,13960.1,21,0,2,523500.0
2687,17500,4277,30172,20206.9,1694.9,403.5,24939.0,7471.6,3001.2,43,0,5,2425000.0
4390,7500,1896,31150,3195.3,16424.8,4071.1,39079.6,14437.1,6775.0,6,0,4,560000.0
4927,28623,2739,29309,10366.4,7012.5,6376.3,77933.0,31848.5,13225.7,32,0,2,500000.0
5552,15595,2835,25933,6862.8,19564.9,16699.2,73979.9,23188.4,7945.7,23,0,4,535000.0
10878,54450,2264,7802,14735.7,66321.1,19087.4,139511.1,88524.9,39266.3,30,0,4,325000.0
238,6600,1392,34777,6471.7,19567.6,5474.4,52085.4,49710.7,7922.5,16,0,4,319500.0
12910,2324,1453,0,15712.2,47820.4,40781.7,85754.8,38874.8,13952.2,16,0,4,260000.0
13329,5148,1706,3851,194.5,39703.6,27031.8,92908.3,42209.6,13460.9,25,0,4,253000.0
6901,4112,2514,15500,5783.3,61018.9,9066.5,62311.9,50506.7,7912.6,0,0,5,516000.0
10189,6060,2578,440,17651.8,27855.5,16518.8,135614.6,87940.2,5279.5,0,0,2,326500.0
13911,7800,1604,1208,6468.6,24531.1,10291.7,87822.1,37301.9,1730.4,35,0,2,227900.0
9137,8250,1362,6384,11993.3,11146.8,4216.3,86779.5,40728.0,7710.0,20,0,2,230000.0
10076,8339,2081,3073,14152.3,31451.7,20017.6,138686.3,90617.1,4369.5,14,0,2,220000.0
8640,6442,2463,352,6901.7,18265.4,7231.4,102929.6,54754.7,6175.6,0,0,2,324000.0
5097,15008,2067,24250,3571.4,9142.4,9080.7,72357.3,24584.1,15140.7,21,0,4,530000.0
10074,4000,2711,550,17532.2,28103.6,16665.5,136791.6,89201.7,6276.0,0,0,2,284900.0
11966,5000,2122,2318,15153.5,63295.7,34902.1,82126.2,45669.5,14465.9,13,0,4,375000.0
9615,7850,1480,2224,17168.6,19255.6,15241.4,112902.4,65097.9,1352.0,38,0,2,185000.0
3552,9985,2498,23704,9884.6,16472.7,7000.8,28109.9,6244.3,9282.1,32,0,5,855000.0
13888,7875,1704,15328,4363.4,26303.6,12423.8,88169.0,37408.4,3371.4,51,0,2,208000.0
3360,9000,2572,0,3656.9,17964.8,564.6,36699.8,12922.1,7478.8,41,0,4,587500.0
8328,7500,1554,2894,7442.4,26150.1,8230.7,93525.0,43451.6,5159.5,12,0,2,245000.0
5628,15360,2188,1846,4326.2,23963.7,21204.8,73635.2,22570.2,4089.7,43,0,4,405000.0
7751,9750,1914,1380,15583.6,47576.8,30.3,64916.3,64916.3,6327.4,57,0,5,120000.0
5783,8800,2701,30769,3872.2,32085.2,30116.8,72443.4,22816.2,2533.5,35,0,4,434000.0
4507,7544,1640,3839,5929.0,28710.9,6072.8,49425.9,16876.8,5213.7,43,0,4,325000.0
11777,5000,1758,57,13938.7,65727.9,36610.2,83927.5,48277.0,14221.1,12,0,4,324000.0
146,9506,1140,3590,6408.6,20646.1,3417.3,46542.2,45098.6,8211.0,69,0,2,210000.0
11416,3210,1259,1579,6709.0,60042.5,5275.3,56145.4,50378.0,492.8,30,0,5,235000.0
2294,4462,908,1157,4371.6,26700.9,6192.3,19186.9,19186.9,1556.1,52,0,1,80000.0
7178,7500,1483,1771,3723.4,35391.2,468.8,58266.5,58266.5,2489.2,38,0,5,207500.0
13364,3400,1196,0,773.0,43777.1,31010.6,95407.3,45065.9,17277.4,17,0,4,255000.0
13048,8033,2692,4722,9309.1,38019.4,32191.6,80011.5,30923.3,5481.1,30,0,4,335000.0
13204,6750,2519,0,1055.5,28621.4,20970.4,80404.2,29398.4,611.9,14,0,4,360000.0
11569,8850,2574,6113,6094.6,56453.9,24711.8,71858.6,42569.8,4330.2,35,0,4,335000.0
8690,6045,2170,198,5705.2,18455.1,6018.7,101793.4,53551.8,5846.1,0,0,4,297900.0
7081,11500,3278,22112,20710.9,64681.2,408.4,66707.2,65273.7,1253.2,26,0,5,694500.0
4733,20000,2068,28173,2210.5,9583.1,414.7,37918.7,13250.8,13033.0,65,0,4,1047500.0
8912,9279,2363,0,9244.9,12862.0,3368.1,93090.2,46899.2,4240.2,27,0,4,313000.0
4384,10000,2596,734,5581.0,14051.2,3941.5,37037.0,13537.9,9172.2,24,0,4,631000.0
11642,6010,3229,5334,13398.6,60184.4,31113.4,78389.1,43215.3,11584.5,9,0,4,492500.0
12774,3584,1162,0,8905.2,50877.8,40271.7,94629.0,46320.8,20891.7,27,0,4,247500.0
10768,4242,1681,1766,11912.8,35187.7,23470.1,143673.2,95475.3,5467.0,10,0,2,179000.0
4545,7888,1760,12664,5749.7,28266.7,3642.1,46453.2,20340.4,2993.3,62,0,4,315000.0
596,11286,2118,357,8536.6,21988.5,3032.2,48463.9,47385.0,6936.1,21,0,4,289900.0
12668,6007,2206,1376,8374.9,52841.3,43088.2,93879.1,46510.1,21410.9,16,0,4,329000.0
11123,4895,2354,5837,25019.6,69752.2,1292.9,76289.5,74831.6,5257.5,23,0,4,345000.0
5164,18731,2778,28369,4581.2,8526.2,8135.3,67604.3,20282.1,16299.0,18,0,4,662500.0
12744,4750,1708,923,13366.8,49044.0,40835.0,88697.1,41415.7,16415.0,17,0,4,299000.0
1647,10730,2496,838,3612.6,24844.5,4018.7,31911.9,31911.9,4334.1,77,0,4,590000.0
6815,5625,4914,1840,8757.5,58400.7,11911.8,60827.8,47909.6,7744.8,0,0,5,1425000.0
2700,7500,2472,17563,24398.2,1181.8,1158.2,30807.6,30807.6,24167.8,52,0,5,2300000.0
1700,9259,2347,24553,4969.7,24961.0,4026.1,34507.8,34507.8,4044.3,17,0,5,720000.0
2773,11765,1287,2434,2440.8,38090.9,3615.1,37879.0,28182.8,7575.1,67,1,5,352500.0
6968,7500,2527,7444,10580.6,55564.4,7401.0,49435.2,48093.9,9981.4,56,0,5,357500.0
8143,5105,1239,0,3123.5,23998.4,4244.9,98295.1,48908.5,7833.1,5,0,2,210000.0
6219,7500,1923,688,15645.0,43405.6,20584.3,64946.0,25638.2,734.4,21,0,2,190000.0
86,10674,1889,5215,1862.2,18636.9,3979.1,40865.2,38801.7,10159.3,69,0,2,225000.0
11427,3500,1459,4022,2613.4,63555.7,1189.1,61298.9,53492.4,6972.4,22,0,5,285000.0
11396,3682,1699,3284,3613.2,65324.7,1925.3,62870.7,55276.3,7047.4,21,0,5,270000.0
12193,7500,2609,41828,14694.3,57033.9,38542.1,84533.2,42848.0,18632.8,34,0,4,357000.0
2594,11900,2975,63888,15511.8,5265.0,3.8,34507.7,23818.1,15687.4,15,0,5,1840000.0
1029,7875,900,630,6465.0,42943.6,1808.5,55848.3,55848.3,1850.1,64,0,5,117000.0
136,8636,1836,0,3914.8,17693.5,4188.9,46473.4,43710.9,11145.1,68,0,2,150000.0
6972,8475,1885,1661,11030.4,56857.5,7233.5,50793.0,49546.8,9578.1,61,0,5,330000.0
7024,8112,2686,29977,13909.1,59879.6,9622.7,54244.9,52119.1,6468.5,44,0,4,375000.0
2854,6464,1508,1478,4818.8,18958.0,3371.7,22439.3,10159.4,2855.6,69,0,2,220000.0
1200,8129,1743,3236,8833.4,54741.3,5815.1,48484.6,47964.3,11770.7,58,0,4,290000.0
6121,8852,1832,6950,10584.6,38613.1,19585.6,62817.7,20794.3,4220.1,52,0,4,325000.0
8758,5000,1836,0,7401.0,13880.2,1815.0,98832.1,51772.3,588.4,12,0,2,232000.0
11084,4750,1869,1541,28315.0,70504.1,2222.3,80018.3,79051.2,1782.4,26,0,4,321500.0
6296,5250,1201,639,7843.0,29846.5,6093.9,49335.9,19085.4,5493.1,59,0,4,270000.0
3927,7252,1516,3866,935.5,4675.8,3245.5,14582.7,11362.3,4097.7,26,0,4,475000.0
12302,6000,2741,0,8789.1,59367.6,45696.2,91354.2,47940.2,23210.3,15,0,4,390000.0
8468,12501,3067,4800,7741.2,24473.5,8781.1,104265.7,54862.5,11015.4,0,0,2,442200.0
3606,10000,1575,5599,8397.8,17762.0,6440.9,28123.4,7343.1,7842.4,67,0,4,475000.0
12419,7500,2649,15006,17810.0,54050.8,36109.4,81691.1,39565.9,15538.8,37,0,4,298000.0
2330,14137,2696,30654,1778.2,20416.8,637.8,19295.2,19295.2,6435.8,66,0,4,1010000.0
2187,4796,1450,2333,1984.1,26897.5,9137.5,19374.7,19374.7,2134.3,10,0,2,180000.0
195,9042,1912,24920,3780.8,16858.9,3768.1,49688.7,46310.1,11601.8,64,0,2,170000.0
5059,20473,1804,3160,4182.2,10815.2,8745.4,75409.5,27185.4,12682.9,57,0,4,379000.0
802,8100,1504,6460,5758.3,34959.5,3212.6,43027.2,43027.2,6156.4,63,0,4,210000.0
2668,9500,3026,20050,4956.9,11222.7,211.9,10227.0,10227.0,2388.4,26,0,5,2065000.0
241,6000,1239,2572,3955.4,16866.9,3014.1,52558.3,49066.5,9348.0,36,0,2,175600.0
2068,7000,2264,0,555.8,33783.5,11030.8,26189.2,26189.2,8257.7,42,0,2,100000.0
12461,7649,2076,0,16472.1,44704.0,33387.1,76594.6,31312.0,6658.7,42,0,4,373000.0
12191,17633,3388,0,12649.1,58483.5,40415.8,86522.7,44777.7,20666.4,28,0,4,535000.0
644,7828,2291,5898,4506.3,23428.8,5122.8,53853.7,52844.7,4046.7,21,0,4,265000.0
9116,12177,2350,22199,16991.0,6229.7,4375.5,84392.7,40372.2,12612.6,42,0,2,290000.0
5103,7260,2533,29507,1716.2,11269.0,11179.6,73148.8,24538.8,13205.5,21,0,4,449000.0
1637,15187,3236,5030,3637.5,25162.8,3498.3,31372.5,31372.5,4047.8,37,0,2,582000.0
7552,7500,2033,0,7206.6,31905.7,1749.7,64894.0,64894.0,4198.6,60,0,4,209000.0
8312,15603,4098,5208,9216.4,31552.4,11674.4,97593.0,47021.6,9992.5,9,0,2,460000.0
3074,6950,920,1500,3216.9,22698.7,940.8,29110.4,12269.0,3068.4,46,0,4,230000.0
9014,5500,2140,0,15736.0,7498.3,6755.4,86971.2,42796.6,11259.4,28,0,2,249000.0
7296,10800,3874,29791,1895.7,14556.4,2152.5,59434.4,59434.4,1508.4,31,0,5,745000.0
3278,7109,1199,0,3431.6,22718.0,5540.8,34948.7,13231.3,7631.2,69,0,4,342000.0
8003,13000,3275,0,2683.7,44348.5,30904.0,97317.4,46829.8,18391.6,28,0,4,395000.0
4970,40946,2115,25509,7437.3,10160.0,5608.8,77951.5,30306.3,11210.3,52,0,2,574900.0
13743,3837,1310,5893,452.6,37024.5,20526.1,97091.5,46022.8,14209.8,21,0,4,233000.0
8326,7800,1878,1399,8140.8,27451.3,8942.1,94440.2,44217.0,6236.1,58,0,2,195000.0
6915,4300,2985,327,5739.9,61311.6,8983.5,62569.9,50800.8,7745.9,1,0,5,591000.0
9741,5000,2326,2504,13629.1,16738.0,11315.8,108504.6,61049.2,708.0,0,0,4,323000.0
7829,7950,1213,6572,18429.9,50127.6,2109.8,67605.5,67605.5,8320.4,27,0,5,225000.0
62,13125,3482,42460,8385.9,865.5,18.8,59042.4,59042.4,14469.2,30,0,4,2600000.0
11092,7500,3329,26356,18458.9,74508.6,2118.5,76063.0,72517.7,861.1,14,0,4,520000.0
12497,9350,2050,8036,18927.3,47664.5,38151.5,81597.0,36047.6,11148.6,45,0,4,315000.0
10190,6205,2109,0,11030.4,34456.7,23120.8,139443.6,90896.4,1554.9,8,0,2,240000.0
10549,5692,2004,1960,23809.1,23948.7,15277.8,125330.8,77432.1,1535.6,12,0,2,204000.0
679,9997,1545,294,8900.2,34710.1,4173.2,34623.2,34623.2,5574.5,69,0,4,215000.0
2041,4400,1027,0,603.6,25650.8,3229.3,24312.3,24312.3,2944.1,79,0,2,132900.0
8933,4080,1991,0,13719.6,9114.6,6807.7,90084.9,45391.1,8996.9,10,0,4,275000.0
5307,8000,2009,1832,10877.9,18779.1,6610.3,83528.1,33728.4,3975.2,23,0,2,245000.0
10347,3600,2186,0,19393.1,26684.7,15680.5,131419.0,83560.8,2612.6,11,0,2,205000.0
3641,5500,1588,2753,7139.5,12315.9,6045.4,25818.0,2312.1,11903.8,31,0,5,580000.0
11507,4836,2138,2760,1567.8,57061.2,24172.8,70562.2,44901.5,1884.1,19,0,4,315000.0
11349,3817,1412,6118,7787.6,66887.1,6131.4,63122.8,57084.8,3485.4,26,0,5,270000.0
3258,6000,1751,3033,4945.4,21122.6,6760.9,33582.1,11619.3,9018.0,70,0,4,345000.0
1873,7128,1754,19118,711.1,17750.0,2014.5,36954.3,34553.4,11278.2,19,0,4,382000.0
4744,5286,2535,1289,2890.5,7601.2,227.1,36003.9,15404.0,15054.1,22,0,5,995000.0
2912,3200,1097,0,1880.3,12610.7,432.5,7720.5,7720.5,1325.0,87,0,4,140000.0
4027,6780,1236,455,3805.7,3797.1,1754.8,31994.8,13027.8,18771.2,67,0,5,590000.0
5488,7500,1128,332,6066.1,24008.8,16390.5,79574.7,28574.7,2337.9,56,0,2,153900.0
12031,8000,1691,10798,17547.0,47824.0,21395.7,67599.4,30873.9,2765.1,54,0,4,318500.0
8024,5026,2129,29604,790.7,46263.3,33210.8,97632.0,47443.2,19846.3,14,0,4,345000.0
7786,4462,1974,0,21040.2,57018.5,3457.6,69729.5,69729.5,7459.5,24,0,4,265000.0
12888,5555,1881,0,14774.7,46433.5,39361.1,85235.8,37931.6,12966.7,31,0,4,295000.0
6864,5167,3671,31740,7926.2,58523.2,11070.8,60622.8,48016.8,8286.7,0,0,5,880000.0
489,6060,1359,2133,9365.3,26287.5,2290.1,41584.8,41584.8,2416.1,40,0,2,210000.0
8685,5003,2491,2310,5778.0,17805.7,5956.9,101467.1,53374.8,5161.1,0,0,4,345400.0
690,8790,1151,5443,3792.3,39696.3,2783.5,37454.2,37454.2,10596.1,36,0,4,165000.0
602,10894,1288,670,5439.5,27071.6,677.4,49178.8,49178.8,1959.8,66,0,2,170000.0
1014,8160,1532,1101,7502.0,48138.5,372.2,56375.3,56375.3,3328.7,14,0,4,220000.0
869,5859,1365,0,2175.3,38016.0,471.3,47317.5,47317.5,9149.3,12,0,2,160000.0
1993,12245,3430,52349,2486.2,20389.5,2.3,25616.5,25616.5,8331.6,29,0,5,1200000.0
7610,6000,3610,0,9529.6,32721.1,838.3,62495.7,62495.7,3563.5,10,0,2,330000.0
5283,7600,1465,1699,9398.8,21680.6,7474.6,86478.1,36376.8,974.9,34,0,2,179000.0
4370,12750,1555,17974,1664.8,17658.1,4991.8,40872.3,12961.6,5302.3,29,0,4,510000.0
1361,9300,1661,1950,1588.9,34950.1,10833.1,27815.5,27815.5,8592.6,60,0,2,90000.0
1526,6000,1295,5765,3563.5,39359.2,7482.6,32014.1,32014.1,10090.6,31,0,4,208000.0
1629,8000,1845,1098,6671.1,28509.6,2827.3,31498.9,31498.9,691.7,79,0,1,145500.0
1551,7875,1095,912,6201.2,36370.2,4446.4,31890.0,31890.0,7062.2,69,0,4,107000.0
9965,6254,2388,3397,15134.7,30658.4,19166.0,138750.3,90857.8,5428.4,14,0,2,235000.0
13501,15000,2663,950,6561.9,43527.6,27585.1,99872.9,49014.2,19133.4,10,0,2,365000.0
1337,8340,2210,13638,831.2,38461.6,8314.6,32453.9,32453.9,10702.8,69,0,4,280000.0
3901,14000,2830,23361,623.3,947.0,943.2,11580.4,11580.4,446.0,58,0,4,975000.0
5041,29185,2430,28483,7303.6,5939.0,5606.2,73005.1,26836.1,16730.7,50,0,4,507500.0
8252,12504,2027,40785,9736.6,30588.2,10768.3,99929.7,49533.9,11808.9,14,0,2,310000.0
10180,7644,3112,7090,17553.8,27970.7,16634.8,135889.8,88222.3,5439.4,0,0,2,351100.0
5039,12495,1981,0,5060.9,11418.4,7625.6,76678.9,28332.7,11791.2,48,0,4,321000.0
2346,5400,1218,6194,3534.7,24745.4,5124.8,14641.5,14641.5,1663.8,15,0,4,335000.0
12939,10492,2217,11597,9136.4,43513.0,34622.2,87423.1,38476.4,12961.0,30,0,4,340000.0
5485,7400,958,331,7341.7,22511.2,15675.8,78508.9,27583.0,3372.3,16,0,2,175800.0
12357,7409,1581,5512,7945.6,61850.3,44975.1,91220.1,49205.3,24820.6,13,0,4,310000.0
5694,16359,2489,28018,6889.6,21256.8,19613.1,67618.0,16562.4,6647.1,44,0,4,484000.0
5119,15000,2486,19121,4485.7,8070.9,8066.3,70007.9,22662.2,17014.4,37,0,4,540000.0
5166,6077,5864,0,15020.8,3479.6,128.6,61003.5,21429.5,18611.3,23,0,5,1300000.0
1134,6900,1989,1928,7039.0,49856.9,8911.7,43718.7,42854.5,13275.2,68,0,4,250000.0
8342,7500,1616,2540,8920.6,28947.5,10529.9,94999.9,44555.2,7224.5,29,0,2,180000.0
12789,6050,2116,26779,8554.2,52188.3,42123.9,94171.5,46460.1,21236.2,26,0,4,353000.0
4017,6480,1778,4060,4844.9,3138.2,1864.1,32094.2,13792.2,19420.7,27,0,5,750000.0
9809,5000,1929,2546,13061.8,17643.0,11421.1,108438.7,60740.8,1534.5,17,0,2,239000.0
2424,6650,1227,0,1362.8,21402.7,3903.5,15342.8,15342.8,3729.3,78,0,1,185000.0
4138,10800,2583,0,3962.8,10200.0,1031.1,29822.5,6641.8,15619.3,58,0,4,725000.0
859,7875,1775,0,5273.1,33658.9,3199.0,45000.9,45000.9,4854.0,61,0,4,180000.0
2962,4473,1677,2599,9736.1,13913.9,6979.6,20072.6,6197.9,6839.4,71,0,2,180000.0
8089,4400,1198,1824,5087.1,24512.2,6236.9,100934.4,51454.8,10108.2,1,0,2,230000.0
11323,5253,2459,29000,13238.7,72457.7,5925.7,69544.4,65100.9,2253.5,23,0,4,410000.0
10779,4040,1701,1803,11978.7,34794.8,23165.4,143098.7,94905.0,5265.0,11,0,2,178000.0
13437,10603,2958,50220,50.2,49756.6,36352.4,100095.0,50242.7,23192.9,0,0,4,543400.0
11820,5250,1944,0,11730.3,66205.8,36311.9,83654.4,49365.9,12500.3,9,0,4,360000.0
1364,10500,1333,0,324.4,37891.5,10971.8,30388.8,30388.8,11747.3,15,0,4,174000.0
12313,5818,2207,1101,11471.4,57406.8,43025.5,88587.4,45322.7,20694.6,16,0,4,323500.0
1779,6800,1643,5224,9391.5,27986.7,4956.6,38410.3,38410.3,957.3,46,0,2,150000.0
9674,9048,1624,2444,15269.3,20831.8,15000.6,111598.9,63377.0,1074.7,41,0,2,165000.0
2101,10333,1443,5545,4885.4,34087.1,109.6,30746.0,25497.5,5142.0,70,1,4,275000.0
1818,9375,1940,210,3202.0,17985.6,646.3,31114.8,29125.8,11250.2,36,0,4,575000.0
369,5750,1038,9176,4429.5,14719.0,2307.4,59000.2,54407.1,7189.5,46,0,2,150000.0
4937,15125,1786,27039,9491.5,8576.5,5309.8,78497.7,31713.0,11926.8,23,0,2,410000.0
5285,15000,1999,23126,10848.3,19959.4,6417.4,85092.6,35215.8,2656.8,35,0,2,230000.0
8367,15110,1801,6563,7583.4,29123.0,11643.7,94240.3,43673.5,6936.7,32,0,2,240000.0
11292,5009,1863,1779,10851.3,72175.8,7646.4,67541.0,62503.3,2040.3,17,0,4,349000.0
7071,9703,2791,30659,15946.3,59783.8,939.3,61756.7,61496.9,3851.4,26,0,4,620000.0
2093,5000,1647,1120,2222.0,31261.4,188.3,27873.8,23349.5,2314.2,22,1,4,285000.0
7817,7642,1311,15091,19368.9,52423.5,4435.4,68352.2,68352.2,8158.9,20,0,4,265900.0
1920,8400,2640,1581,4298.3,12301.3,0.0,41208.6,35794.3,16512.8,31,0,5,840000.0
82,10796,4796,31937,9141.4,435.7,312.8,53750.2,53750.2,14994.2,13,0,5,2400000.0
7331,8640,1710,385,739.3,10323.3,1385.4,55899.9,55899.9,4960.0,58,0,4,325000.0
7304,7500,2352,26990,1823.0,11255.6,0.0,58912.9,58912.9,4389.9,46,0,5,302000.0
816,7876,862,0,8976.2,29597.6,5548.9,42375.8,42375.8,797.8,66,0,2,100000.0
